job_number,address,address_house,address_street,latitude,longitude,ycoord,xcoord,bin,bbl,boro,block,lot,dob_type,job_type,job_description,dcp_occ_category,occ_init,occ_prop,dob_occ_init,dob_occ_prop,dcp_status,dob_status,status_date,status_a,status_a_year,status_d,status_p,status_q,status_q_year,status_r,status_x,dob_bldg_type,stories_init,stories_prop,zoningsft_init,zoningsft_prop,units_init,units_prop,units_net,units_net_complete,units_net_incomplete,earliest_effectivedate,latest_effectivedate,latest_certtype,latest_cofo,u_2007_existtotal,u_2008_existtotal,u_2009_existtotal,u_2010pre_existtotal,u_2010post_existtotal,u_2011_existtotal,u_2012_existtotal,u_2013_existtotal,u_2014_existtotal,u_2015_existtotal,u_2016_existtotal,u_2017_existtotal,u_2018_existtotal,unit_change_2007,unit_change_2008,unit_change_2009,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,u_2007_netcomplete,u_2008_netcomplete,u_2009_netcomplete,u_2010pre_netcomplete,u_2010post_netcomplete,u_2011_netcomplete,u_2012_netcomplete,u_2013_netcomplete,u_2014_netcomplete,u_2015_netcomplete,u_2016_netcomplete,u_2017_netcomplete,u_2018_netcomplete,geo_cd,geo_ntacode,geo_ntaname,geo_censusblock,geo_csd,f_pfirms2015_100yr,x_dcpedited,x_mixeduse,x_dup_flag,x_dup_id,x_dup_maxstatusdate,x_dup_maxcofodate,x_geomsource,x_occsource,x_inactive,x_outlier,x_withdrawal,geom
200998215,2910 HERING AVENUE,2910,HERING AVENUE,40.868046,-73.853732,,,2055173,2045600011,BRONX,04560,00110,NB,New Building,,Other,Empty Lot,,,J-0,Complete,SIGNED OFF,09/19/2008 12:00:00 AM,09/21/2005,2005,10/14/2005,10/14/2005,2005-10-18,0-18,04/28/2006,09/19/2008,1-2-3 FAMILY,0,3,0,0,0,3,3,3,0,2008-07-18,2008-09-19,C- CO,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
200998224,2916 HERING AVENUE,2916,HERING AVENUE,40.868123,-73.853728,,,2055173,2045600011,BRONX,04560,00113,NB,New Building,,Other,Empty Lot,,,J-0,Complete,SIGNED OFF,09/25/2008 12:00:00 AM,09/21/2005,2005,10/13/2005,10/14/2005,2005-10-18,0-18,04/28/2006,09/25/2008,1-2-3 FAMILY,0,3,0,0,0,3,3,3,0,2008-07-22,2008-09-25,C- CO,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
200998242,2912 HERING AVENUE,2912,HERING AVENUE,40.868071,-73.853732,,,2055173,2045600011,BRONX,04560,00111,NB,New Building,CURBCUT DESCRIPTION: 7.50 LF CURBCUT LOCATED 150.05 TO ARNOW AVENUE AND NOT WITHIN 10.0 LF OF ANY STREET FURNITURS. CURB CUT SHALL HAVE 1.5' OF SPALY AT EACH END.,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,09/17/2008 12:00:00 AM,09/21/2005,2005,10/14/2005,10/14/2005,2005-10-18,0-18,04/28/2006,09/17/2008,1-2-3 FAMILY,0,3,0,0,0,2,2,2,0,2008-09-17,2008-09-17,C- CO,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
210022223,2916 HERING AVENUE,2916,HERING AVENUE,40.868123,-73.853728,,,2055173,2045600011,BRONX,04560,00113,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,09/25/2008 12:00:00 AM,11/08/2007,2007,11/16/2007,01/11/2008,2008-07-22,7-22,07/22/2008,09/25/2008,1-2-3 FAMILY,0,1,0,0,0,,,,,2008-09-25,2008-09-25,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
210046608,2910 HERING AVENUE,2910,HERING AVENUE,40.868046,-73.853732,,,2055173,2045600011,BRONX,04560,00110,NB,New Building,FILING ONE CAR GARAGE ACCESSORY TO NB# 200998215,Other,Empty Lot,"Industrial, Storage & Utilities",,S-2,Complete,SIGNED OFF,10/01/2008 12:00:00 AM,04/23/2008,2008,04/23/2008,07/11/2008,2008-07-23,7-23,07/23/2008,10/01/2008,1-2-3 FAMILY,0,1,0,230,0,0,0,0,0,2008-10-01,2008-10-01,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201048286,3258 OLINVILLE AVENUE,3258,OLINVILLE AVENUE,40.872461,-73.868218,,,2056221,2045950002,BRONX,04595,00023,NB,New Building,,Other,Empty Lot,,,J-0,Complete,SIGNED OFF,09/14/2007 12:00:00 AM,04/19/2006,2006,05/23/2006,05/23/2006,2006-08-03,8-03,08/25/2006,09/14/2007,1-2-3 FAMILY,0,3,0,0,0,3,3,3,0,2007-06-20,2007-09-14,C- CO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201048295,3256 OLINVILLE AVENUE,3256,OLINVILLE AVENUE,40.872436,-73.868218,,,2056221,2045950002,BRONX,04595,00022,NB,New Building,,Other,Empty Lot,,,J-0,Complete,SIGNED OFF,09/14/2007 12:00:00 AM,04/19/2006,2006,05/23/2006,05/23/2006,2006-08-03,8-03,08/25/2006,09/14/2007,1-2-3 FAMILY,0,3,0,0,0,3,3,3,0,2007-06-12,2007-09-14,C- CO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201048302,3254 OLINVILLE AVENUE,3254,OLINVILLE AVENUE,40.872411,-73.868222,,,2056221,2045950002,BRONX,04595,00021,NB,New Building,,Other,Empty Lot,,,J-0,Complete,SIGNED OFF,09/13/2007 12:00:00 AM,04/19/2006,2006,05/23/2006,05/23/2006,2006-08-03,8-03,08/25/2006,09/13/2007,1-2-3 FAMILY,0,3,0,0,0,3,3,3,0,2007-08-14,2007-09-13,C- CO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201071552,804 EAST 216 STREET,804,EAST 216 STREET,40.880378,-73.860590,,,2058355,2046740015,BRONX,04674,00153,NB,New Building,,Other,Empty Lot,,,J-0,Complete,SIGNED OFF,06/18/2008 12:00:00 AM,08/14/2006,2006,08/14/2006,09/01/2006,2006-09-27,9-27,01/24/2007,06/18/2008,1-2-3 FAMILY,0,3,0,0,0,3,3,3,0,2008-06-18,2008-06-18,C- CO,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201071561,806 EAST 216 STREET,806,EAST 216 STREET,40.880365,-73.860551,,,2058355,2046740015,BRONX,04674,00154,NB,New Building,,Other,Empty Lot,,,J-0,Complete,SIGNED OFF,06/18/2008 12:00:00 AM,08/14/2006,2006,08/14/2006,09/01/2006,2006-09-27,9-27,01/24/2007,06/18/2008,1-2-3 FAMILY,0,3,0,0,0,3,3,3,0,2008-06-18,2008-06-18,C- CO,3,0,3,3,3,3,3,3,3,3,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201057783,4174 GRACE AVENUE,4174,GRACE AVENUE,40.894190,-73.846057,,,2068901,2050150009,BRONX,05015,00097,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,12/13/2007 12:00:00 AM,06/07/2006,2006,06/26/2006,01/19/2007,2007-03-08,3-08,03/13/2007,12/13/2007,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2007-11-07,2007-12-13,C- CO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201057792,4176 GRACE AVENUE,4176,GRACE AVENUE,40.894223,-73.846068,,,2068901,2050150009,BRONX,05015,00098,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,12/13/2007 12:00:00 AM,06/07/2006,2006,06/23/2006,01/19/2007,2007-03-08,3-08,03/13/2007,12/13/2007,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2007-12-05,2007-12-13,C- CO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201057809,4178 GRACE AVENUE,4178,GRACE AVENUE,40.894259,-73.846082,,,2068901,2050150009,BRONX,05015,00099,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,12/14/2007 12:00:00 AM,06/07/2006,2006,06/23/2006,01/19/2007,2007-03-09,3-09,03/13/2007,12/14/2007,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2007-12-14,2007-12-14,C- CO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
210050549,1125 WILCOX AVENUE,1125,WILCOX AVENUE,40.835820,-73.820057,,,2072883,2053220003,BRONX,05322,00035,NB,New Building,"PAA FILED TO AMEND PW-1B, SECTION 6: GAS AND GAS EQUIPMENT DATA. PAA ALSO FILED TO AMEND DRAWINGS A-2, A-4 & A-6.  SEE COMMENTS SECTION #24",Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,11/17/2009 12:00:00 AM,05/19/2008,2008,05/19/2008,07/03/2008,2008-07-11,7-11,07/28/2008,11/17/2009,1-2-3 FAMILY,0,2,0,3876,0,2,2,2,0,2009-11-17,2009-11-17,C- CO,2,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
210064259,1125 WILCOX AVENUE,1125,WILCOX AVENUE,40.835820,-73.820057,,,2072883,2053220003,BRONX,05322,00035,NB,New Building,NEW 1 STORY GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,12/29/2009 12:00:00 AM,08/20/2008,2008,08/20/2008,09/12/2008,2008-09-23,9-23,09/23/2008,12/29/2009,1-2-3 FAMILY,0,1,0,3888,0,,,,,2009-12-29,2009-12-29,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
201039740,1319 ELLISON AVENUE,1319,ELLISON AVENUE,40.836675,-73.835876,,,2073508,2053480005,BRONX,05348,00056,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,10/16/2007 12:00:00 AM,03/08/2006,2006,03/08/2006,11/17/2006,2007-06-20,6-20,04/12/2007,10/16/2007,1-2-3 FAMILY,0,2,0,0,0,1,1,1,0,2007-10-16,2007-10-16,C- CO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201078644,1319 ELLISON AVENUE,1319,ELLISON AVENUE,40.836675,-73.835876,,,2073508,2053480005,BRONX,05348,00056,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,10/22/2007 12:00:00 AM,09/25/2006,2006,09/25/2006,01/04/2007,2007-01-29,1-29,01/29/2007,10/22/2007,OTHERS,0,1,0,0,0,,,,,2007-10-22,2007-10-22,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
201039759,1317 ELLISON AVENUE,1317,ELLISON AVENUE,40.836645,-73.835858,,,2073509,2053480005,BRONX,05348,00057,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,10/15/2007 12:00:00 AM,03/08/2006,2006,03/08/2006,11/17/2006,2007-03-15,3-15,04/03/2007,10/15/2007,1-2-3 FAMILY,0,2,0,0,0,1,1,1,0,2007-10-15,2007-10-15,C- CO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201078653,1317 ELLISON AVENUE,1317,ELLISON AVENUE,40.836645,-73.835858,,,2073509,2053480005,BRONX,05348,00057,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,10/22/2007 12:00:00 AM,09/25/2006,2006,09/25/2006,01/04/2007,2007-03-15,3-15,03/15/2007,10/22/2007,OTHERS,0,1,0,0,0,,,,,2007-10-22,2007-10-22,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
201008676,2 TEDDY PLACE,2,TEDDY PLACE,40.837738,-73.820066,,,2075022,2054060014,BRONX,05406,00144,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,03/01/2016 12:00:00 AM,11/07/2005,2005,11/15/2005,12/01/2006,2006-12-08,2-08,03/06/2007,03/01/2016,1-2-3 FAMILY,0,2,0,0,0,1,1,1,0,2014-11-17,2016-03-01,C- CO,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
220127262,2 TEDDY PLACE,2,TEDDY PLACE,40.837738,-73.820066,,,2075022,2054060014,BRONX,05406,00144,NB,New Building,FILING AS PER PLANS FOR THE CONSTRUCTION OF A 1 STORY DETACHED  GARAGE IN CONJUNCTION WITH APPLICATION #201008676.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,03/01/2016 12:00:00 AM,06/30/2011,2011,06/30/2011,03/01/2012,2012-04-02,4-02,04/02/2012,03/01/2016,1-2-3 FAMILY,0,1,0,467,0,,,,,2014-11-20,2016-03-01,C- CO,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
200992104,2963 SILVER BEACH PLACE,2963,SILVER BEACH PLACE,40.815643,-73.813168,,,2077517,2054520004,BRONX,05452,00049,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,09/25/2007 12:00:00 AM,08/23/2005,2005,08/23/2005,03/30/2006,2006-04-03,4-03,06/28/2006,09/25/2007,1-2-3 FAMILY,0,3,0,0,0,2,2,2,0,2007-09-25,2007-09-25,C- CO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
200992113,2965 SILVER BEACH PLACE,2965,SILVER BEACH PLACE,40.815651,-73.813114,,,2077517,2054520004,BRONX,05452,00047,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,10/01/2007 12:00:00 AM,08/23/2005,2005,08/30/2005,03/30/2006,2006-04-03,4-03,06/28/2006,10/01/2007,1-2-3 FAMILY,0,3,0,0,0,2,2,2,0,2007-10-01,2007-10-01,C- CO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
220103689,733 WILCOX AVENUE,733,WILCOX AVENUE,40.829789,-73.816352,,,2078118,2054760002,BRONX,05476,00021,NB,New Building,"PROPOSED NEW 1 FAMILY, 2 STORY BUILDING",Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,12/02/2013 12:00:00 AM,02/04/2011,2011,02/04/2011,12/23/2011,2012-03-15,3-15,07/05/2012,12/02/2013,1-2-3 FAMILY,0,2,0,1632,0,1,1,1,0,2013-12-02,2013-12-02,C- CO,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
220191352,733 WILCOX AVENUE,733,WILCOX AVENUE,40.829789,-73.816352,,,2078118,2054760002,BRONX,05476,00021,NB,New Building,"(1) CAR GARAGE DETACHED BUILDING ACCESSORY TO 1 FAMILY, 2 STORY BUILDING DOB#220103689",Other,Empty Lot,"Industrial, Storage & Utilities",,S-2,Complete,SIGNED OFF,12/03/2013 12:00:00 AM,06/15/2012,2012,06/15/2012,09/11/2012,2012-12-06,2-06,12/06/2012,12/03/2013,1-2-3 FAMILY,0,1,0,240,0,0,0,0,0,2013-12-03,2013-12-03,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
210024819,918 REVERE AVENUE,918,REVERE AVENUE,40.829607,-73.826528,,,2079424,2055310012,BRONX,05531,00124,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,07/12/2010 12:00:00 AM,11/28/2007,2007,12/17/2007,02/08/2008,2008-03-17,3-17,09/26/2008,07/12/2010,1-2-3 FAMILY,0,2,0,0,0,1,1,0,0,2010-07-12,2010-07-12,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,false,,0,
210024828,918 REVERE AVENUE,918,REVERE AVENUE,40.829607,-73.826528,,,2079424,2055310012,BRONX,05531,00124,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,07/12/2010 12:00:00 AM,11/28/2007,2007,12/13/2007,02/08/2008,2008-04-16,4-16,04/16/2008,07/12/2010,1-2-3 FAMILY,0,1,0,0,0,,,,,2010-07-12,2010-07-12,C- CO,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
210047420,922 SWINTON AVENUE,922,SWINTON AVENUE,40.828486,-73.828930,,,2079640,2055340010,BRONX,05534,00106,NB,New Building,PROPOSED NEW BUILDING APPLICATION ONE STY BRICK GARAGE,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,04/24/2014 12:00:00 AM,04/30/2008,2008,06/19/2008,07/16/2008,2008-09-26,9-26,09/26/2008,04/24/2014,1-2-3 FAMILY,0,1,0,400,0,,,,,2014-04-24,2014-04-24,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
210047858,922 SWINTON AVENUE,922,SWINTON AVENUE,40.828486,-73.828930,,,2079640,2055340010,BRONX,05534,00106,NB,New Building,PROPOSED NEW BUILDING APPLICATION TWO STY AND CELLAR TWO FAMILY DETACHED RESIDENCE,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,05/27/2014 12:00:00 AM,04/30/2008,2008,06/19/2008,07/01/2008,2008-09-22,9-22,10/10/2008,05/27/2014,1-2-3 FAMILY,0,2,0,3500,0,2,2,2,0,2014-05-27,2014-05-27,C- CO,2,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
220471674,425 CALHOUN AVENUE,425,CALHOUN AVENUE,40.820466,-73.820232,,,2080561,2055780002,BRONX,05578,00027,NB,New Building,ERECT A NEW BUILDING.  2 STORY.  2-FAMILY DWELLING.  REVISED PW1 SUBMITTED TO CHANGE SECTION #7,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,11/21/2017 12:00:00 AM,08/13/2015,2015,08/13/2015,12/22/2015,2016-03-07,3-07,06/08/2016,11/21/2017,1-2-3 FAMILY,0,2,0,3232,0,2,2,2,0,2017-11-21,2017-11-21,C- CO,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,,,,,,,,,,,,,,,false,,0,
220511257,425 CALHOUN AVENUE,425,CALHOUN AVENUE,40.820466,-73.820232,,,2080561,2055780002,BRONX,05578,00027,NB,New Building,ERECT 1-STORY ONE CAR GARAGE ACCESSORY TO DWELLINGS.  IN CONJUNCTION WITH NB # 220471674,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,11/16/2017 12:00:00 AM,07/06/2017,2017,07/06/2017,08/17/2017,2017-08-29,8-29,08/29/2017,11/16/2017,1-2-3 FAMILY,0,1,0,1,0,,,,,2017-11-16,2017-11-16,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
210119673,266 DAVIS AVENUE,266,DAVIS AVENUE,40.814973,-73.825338,,,2081486,2055980003,BRONX,05598,00030,NB,New Building,ERECT A 2 STORY PLUS CELLAR  NEW BUILDING,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,07/11/2011 12:00:00 AM,02/17/2009,2009,02/26/2009,06/01/2009,2009-06-22,6-22,07/24/2009,07/11/2011,1-2-3 FAMILY,0,2,0,1750,0,2,2,2,0,2011-05-11,2011-07-11,C- CO,2,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
210122320,266 DAVIS AVENUE,266,DAVIS AVENUE,40.814973,-73.825338,,,2081486,2055980003,BRONX,05598,00031,NB,New Building,ERECTING NEW ENCLOSED GARAGE ACCESSORY TO A 2-FAMILY NEW BUILDING NB # 210119673,Other,Empty Lot,"Industrial, Storage & Utilities",,S-2,Complete,SIGNED OFF,07/05/2011 12:00:00 AM,03/03/2009,2009,07/08/2009,10/05/2009,2009-10-27,0-27,10/27/2009,07/05/2011,1-2-3 FAMILY,0,1,0,240,0,,,,,2011-05-11,2011-07-05,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
201043012,241 BUTTRICK AVENUE,241,BUTTRICK AVENUE,40.814700,-73.824179,,,2081493,2055980007,BRONX,05598,00075,NB,New Building,,Residential,Empty Lot,Residential: 1 & 2 Family,,J-3,Complete,SIGNED OFF,08/07/2007 12:00:00 AM,03/23/2006,2006,04/14/2006,04/20/2006,2006-04-24,4-24,05/22/2006,08/07/2007,1-2-3 FAMILY,0,2,0,0,0,2,2,2,0,2007-04-20,2007-08-07,C- CO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
201078494,241 BUTTRICK AVENUE,241,BUTTRICK AVENUE,40.814700,-73.824179,,,2081493,2055980007,BRONX,05598,00075,NB,New Building,,Other,Empty Lot,"Industrial, Storage & Utilities",,B-2,Complete,SIGNED OFF,04/04/2016 12:00:00 AM,09/22/2006,2006,09/25/2006,12/19/2006,2007-01-12,1-12,01/12/2007,04/04/2016,OTHERS,0,1,0,0,0,,,,,2016-04-04,2016-04-04,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,0,
220013759,81 TIER STREET,81,TIER STREET,40.848219,-73.788697,,,2082328,2056330015,BRONX,05633,00156,NB,New Building,NEW TWO FAMILY BUILDING,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,06/01/2012 12:00:00 AM,06/19/2009,2009,06/19/2009,08/06/2009,2009-08-06,8-06,09/17/2009,06/01/2012,1-2-3 FAMILY,0,2,0,3978,0,2,2,2,0,2012-06-01,2012-06-01,C- CO,2,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
220013811,81 TIER STREET,81,TIER STREET,40.848219,-73.788697,,,2082328,2056330015,BRONX,05633,00156,NB,New Building,NEW TWO CAR GARAGE,Other,Empty Lot,Garage/Miscellaneous,,U,Complete,SIGNED OFF,07/03/2012 12:00:00 AM,06/19/2009,2009,06/19/2009,07/28/2009,2009-07-30,7-30,07/30/2009,07/03/2012,OTHERS,0,1,0,480,0,0,0,0,0,2012-07-03,2012-07-03,C- CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
210036469,6110 LIEBIG AVE,6110,LIEBIG AVE,40.910233,-73.901276,,,2085577,2058850122,BRONX,05885,01227,NB,New Building,THIS APPLICATION IS BEING FILED TO PROPOSE A NEW TWO-FAMILY BUILDING.,Residential,Empty Lot,Residential: 1 & 2 Family,,R-3,Complete,SIGNED OFF,10/11/2011 12:00:00 AM,02/26/2008,2008,02/26/2008,11/17/2009,2009-12-14,2-14,04/30/2010,10/11/2011,1-2-3 FAMILY,0,2,0,1725,0,2,2,2,0,2011-10-11,2011-10-11,C- CO,2,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,false,,0,
